,income,education,green_energy,green_energy_freq,cost,cost_freq,combination,combination_freq
2204,9000-12000,Doctorate,80% Green energy,14,20% higher than current,17,100% Green energy & 20% higher than current,9
2205,9000-12000,Doctorate,100% Green energy,18,20% lower than current,14,60% Green energy & 20% lower than current,4
2206,9000-12000,Doctorate,100% Green energy,18,20% lower than current,14,60% Green energy & same as current,4
2207,9000-12000,Doctorate,100% Green energy,18,20% lower than current,14,60% Green energy & 20% higher than current,4
2208,9000-12000,Doctorate,100% Green energy,18,20% lower than current,14,80% Green energy & 20% lower than current,6
2209,9000-12000,Doctorate,100% Green energy,18,20% lower than current,14,80% Green energy & same as current,4
2210,9000-12000,Doctorate,100% Green energy,18,20% lower than current,14,80% Green energy & 20% higher than current,4
2211,9000-12000,Doctorate,100% Green energy,18,20% lower than current,14,100% Green energy & 20% lower than current,4
2212,9000-12000,Doctorate,100% Green energy,18,20% lower than current,14,100% Green energy & same as current,5
2213,9000-12000,Doctorate,100% Green energy,18,20% lower than current,14,100% Green energy & 20% higher than current,9
2214,9000-12000,Doctorate,100% Green energy,18,same as current,13,60% Green energy & 20% lower than current,4
2215,9000-12000,Doctorate,100% Green energy,18,same as current,13,60% Green energy & same as current,4
2216,9000-12000,Doctorate,100% Green energy,18,same as current,13,60% Green energy & 20% higher than current,4
2217,9000-12000,Doctorate,100% Green energy,18,same as current,13,80% Green energy & 20% lower than current,6
2218,9000-12000,Doctorate,100% Green energy,18,same as current,13,80% Green energy & same as current,4
2219,9000-12000,Doctorate,100% Green energy,18,same as current,13,80% Green energy & 20% higher than current,4
2220,9000-12000,Doctorate,100% Green energy,18,same as current,13,100% Green energy & 20% lower than current,4
2221,9000-12000,Doctorate,100% Green energy,18,same as current,13,100% Green energy & same as current,5
2222,9000-12000,Doctorate,100% Green energy,18,same as current,13,100% Green energy & 20% higher than current,9
2223,9000-12000,Doctorate,100% Green energy,18,20% higher than current,17,60% Green energy & 20% lower than current,4
2224,9000-12000,Doctorate,100% Green energy,18,20% higher than current,17,60% Green energy & same as current,4
2225,9000-12000,Doctorate,100% Green energy,18,20% higher than current,17,60% Green energy & 20% higher than current,4
2226,9000-12000,Doctorate,100% Green energy,18,20% higher than current,17,80% Green energy & 20% lower than current,6
2227,9000-12000,Doctorate,100% Green energy,18,20% higher than current,17,80% Green energy & same as current,4
2228,9000-12000,Doctorate,100% Green energy,18,20% higher than current,17,80% Green energy & 20% higher than current,4
2229,9000-12000,Doctorate,100% Green energy,18,20% higher than current,17,100% Green energy & 20% lower than current,4
2230,9000-12000,Doctorate,100% Green energy,18,20% higher than current,17,100% Green energy & same as current,5
2231,9000-12000,Doctorate,100% Green energy,18,20% higher than current,17,100% Green energy & 20% higher than current,9
2232,12000 or more,Vocational school,60% Green energy,26,20% lower than current,21,60% Green energy & 20% lower than current,7
2233,12000 or more,Vocational school,60% Green energy,26,20% lower than current,21,60% Green energy & same as current,13
2234,12000 or more,Vocational school,60% Green energy,26,20% lower than current,21,60% Green energy & 20% higher than current,6
2235,12000 or more,Vocational school,60% Green energy,26,20% lower than current,21,80% Green energy & 20% lower than current,11
2236,12000 or more,Vocational school,60% Green energy,26,20% lower than current,21,80% Green energy & same as current,6
2237,12000 or more,Vocational school,60% Green energy,26,20% lower than current,21,80% Green energy & 20% higher than current,10
2238,12000 or more,Vocational school,60% Green energy,26,20% lower than current,21,100% Green energy & 20% lower than current,3
2239,12000 or more,Vocational school,60% Green energy,26,20% lower than current,21,100% Green energy & same as current,7
2240,12000 or more,Vocational school,60% Green energy,26,20% lower than current,21,100% Green energy & 20% higher than current,11
2241,12000 or more,Vocational school,60% Green energy,26,same as current,26,60% Green energy & 20% lower than current,7
2242,12000 or more,Vocational school,60% Green energy,26,same as current,26,60% Green energy & same as current,13
2243,12000 or more,Vocational school,60% Green energy,26,same as current,26,60% Green energy & 20% higher than current,6
2244,12000 or more,Vocational school,60% Green energy,26,same as current,26,80% Green energy & 20% lower than current,11
2245,12000 or more,Vocational school,60% Green energy,26,same as current,26,80% Green energy & same as current,6
2246,12000 or more,Vocational school,60% Green energy,26,same as current,26,80% Green energy & 20% higher than current,10
2247,12000 or more,Vocational school,60% Green energy,26,same as current,26,100% Green energy & 20% lower than current,3
2248,12000 or more,Vocational school,60% Green energy,26,same as current,26,100% Green energy & same as current,7
2249,12000 or more,Vocational school,60% Green energy,26,same as current,26,100% Green energy & 20% higher than current,11
2250,12000 or more,Vocational school,60% Green energy,26,20% higher than current,27,60% Green energy & 20% lower than current,7
2251,12000 or more,Vocational school,60% Green energy,26,20% higher than current,27,60% Green energy & same as current,13
2252,12000 or more,Vocational school,60% Green energy,26,20% higher than current,27,60% Green energy & 20% higher than current,6
2253,12000 or more,Vocational school,60% Green energy,26,20% higher than current,27,80% Green energy & 20% lower than current,11
2254,12000 or more,Vocational school,60% Green energy,26,20% higher than current,27,80% Green energy & same as current,6
2255,12000 or more,Vocational school,60% Green energy,26,20% higher than current,27,80% Green energy & 20% higher than current,10
2256,12000 or more,Vocational school,60% Green energy,26,20% higher than current,27,100% Green energy & 20% lower than current,3
2257,12000 or more,Vocational school,60% Green energy,26,20% higher than current,27,100% Green energy & same as current,7
2258,12000 or more,Vocational school,60% Green energy,26,20% higher than current,27,100% Green energy & 20% higher than current,11
2259,12000 or more,Vocational school,80% Green energy,27,20% lower than current,21,60% Green energy & 20% lower than current,7
2260,12000 or more,Vocational school,80% Green energy,27,20% lower than current,21,60% Green energy & same as current,13
2261,12000 or more,Vocational school,80% Green energy,27,20% lower than current,21,60% Green energy & 20% higher than current,6
2262,12000 or more,Vocational school,80% Green energy,27,20% lower than current,21,80% Green energy & 20% lower than current,11
2263,12000 or more,Vocational school,80% Green energy,27,20% lower than current,21,80% Green energy & same as current,6
2264,12000 or more,Vocational school,80% Green energy,27,20% lower than current,21,80% Green energy & 20% higher than current,10
2265,12000 or more,Vocational school,80% Green energy,27,20% lower than current,21,100% Green energy & 20% lower than current,3
2266,12000 or more,Vocational school,80% Green energy,27,20% lower than current,21,100% Green energy & same as current,7
2267,12000 or more,Vocational school,80% Green energy,27,20% lower than current,21,100% Green energy & 20% higher than current,11
2268,12000 or more,Vocational school,80% Green energy,27,same as current,26,60% Green energy & 20% lower than current,7
2269,12000 or more,Vocational school,80% Green energy,27,same as current,26,60% Green energy & same as current,13
2270,12000 or more,Vocational school,80% Green energy,27,same as current,26,60% Green energy & 20% higher than current,6
2271,12000 or more,Vocational school,80% Green energy,27,same as current,26,80% Green energy & 20% lower than current,11
2272,12000 or more,Vocational school,80% Green energy,27,same as current,26,80% Green energy & same as current,6
2273,12000 or more,Vocational school,80% Green energy,27,same as current,26,80% Green energy & 20% higher than current,10
2274,12000 or more,Vocational school,80% Green energy,27,same as current,26,100% Green energy & 20% lower than current,3
2275,12000 or more,Vocational school,80% Green energy,27,same as current,26,100% Green energy & same as current,7
2276,12000 or more,Vocational school,80% Green energy,27,same as current,26,100% Green energy & 20% higher than current,11
2277,12000 or more,Vocational school,80% Green energy,27,20% higher than current,27,60% Green energy & 20% lower than current,7
2278,12000 or more,Vocational school,80% Green energy,27,20% higher than current,27,60% Green energy & same as current,13
2279,12000 or more,Vocational school,80% Green energy,27,20% higher than current,27,60% Green energy & 20% higher than current,6
2280,12000 or more,Vocational school,80% Green energy,27,20% higher than current,27,80% Green energy & 20% lower than current,11
2281,12000 or more,Vocational school,80% Green energy,27,20% higher than current,27,80% Green energy & same as current,6
2282,12000 or more,Vocational school,80% Green energy,27,20% higher than current,27,80% Green energy & 20% higher than current,10
2283,12000 or more,Vocational school,80% Green energy,27,20% higher than current,27,100% Green energy & 20% lower than current,3
2284,12000 or more,Vocational school,80% Green energy,27,20% higher than current,27,100% Green energy & same as current,7
2285,12000 or more,Vocational school,80% Green energy,27,20% higher than current,27,100% Green energy & 20% higher than current,11
2286,12000 or more,Vocational school,100% Green energy,21,20% lower than current,21,60% Green energy & 20% lower than current,7
2287,12000 or more,Vocational school,100% Green energy,21,20% lower than current,21,60% Green energy & same as current,13
2288,12000 or more,Vocational school,100% Green energy,21,20% lower than current,21,60% Green energy & 20% higher than current,6
2289,12000 or more,Vocational school,100% Green energy,21,20% lower than current,21,80% Green energy & 20% lower than current,11
2290,12000 or more,Vocational school,100% Green energy,21,20% lower than current,21,80% Green energy & same as current,6
2291,12000 or more,Vocational school,100% Green energy,21,20% lower than current,21,80% Green energy & 20% higher than current,10
2292,12000 or more,Vocational school,100% Green energy,21,20% lower than current,21,100% Green energy & 20% lower than current,3
2293,12000 or more,Vocational school,100% Green energy,21,20% lower than current,21,100% Green energy & same as current,7
2294,12000 or more,Vocational school,100% Green energy,21,20% lower than current,21,100% Green energy & 20% higher than current,11
2295,12000 or more,Vocational school,100% Green energy,21,same as current,26,60% Green energy & 20% lower than current,7
2296,12000 or more,Vocational school,100% Green energy,21,same as current,26,60% Green energy & same as current,13
2297,12000 or more,Vocational school,100% Green energy,21,same as current,26,60% Green energy & 20% higher than current,6
2298,12000 or more,Vocational school,100% Green energy,21,same as current,26,80% Green energy & 20% lower than current,11
