,year,value,ISO2,energy_type
8910,2020,77.406,PM,Total Non-Renewable
8911,2020,0.0,PM,Total Renewable
8912,2020,23720.0,PR,Total Non-Renewable
8913,2020,1348.604,PR,Total Renewable
8914,2020,821.556,PS,Total Non-Renewable
8915,2020,296.386,PS,Total Renewable
8916,2020,28569.418,PT,Total Non-Renewable
8917,2020,44061.057,PT,Total Renewable
8918,2020,125.93900000000001,PW,Total Non-Renewable
8919,2020,6.834,PW,Total Renewable
8920,2020,27.872,PY,Total Non-Renewable
8921,2020,55492.426,PY,Total Renewable
8922,2020,59838.0,QA,Total Non-Renewable
8923,2020,166.852,QA,Total Renewable
8924,2020,3317.4,RE,Total Non-Renewable
8925,2020,1379.782,RE,Total Renewable
8926,2020,27501.112,RO,Total Non-Renewable
8927,2020,35727.936,RO,Total Renewable
8928,2020,31381.012000000002,RS,Total Non-Renewable
8929,2020,13165.409,RS,Total Renewable
8930,2020,830543.015,RU,Total Non-Renewable
8931,2020,271961.96,RU,Total Renewable
8932,2020,478.451672,RW,Total Non-Renewable
8933,2020,701.361,RW,Total Renewable
8934,2020,474003.677,SA,Total Non-Renewable
8935,2020,1246.374,SA,Total Renewable
8936,2020,149.286,SB,Total Non-Renewable
8937,2020,10.46,SB,Total Renewable
8938,2020,536.213,SC,Total Non-Renewable
8939,2020,28.482,SC,Total Renewable
8940,2020,7343.72,SD,Total Non-Renewable
8941,2020,12936.356,SD,Total Renewable
8942,2020,5016.0,SE,Total Non-Renewable
8943,2020,144093.5,SE,Total Renewable
8944,2020,62993.7,SG,Total Non-Renewable
8945,2020,1505.55,SG,Total Renewable
8946,2020,6401.511,SI,Total Non-Renewable
8947,2020,7194.240000000001,SI,Total Renewable
8948,2020,8591.0,SK,Total Non-Renewable
8949,2020,9234.0,SK,Total Renewable
8950,2020,145.58999999999997,SL,Total Non-Renewable
8951,2020,348.125,SL,Total Renewable
8952,2020,4702.669,SN,Total Non-Renewable
8953,2020,887.703,SN,Total Renewable
8954,2020,440.0,SO,Total Non-Renewable
8955,2020,37.459,SO,Total Renewable
8956,2020,1317.715,SR,Total Non-Renewable
8957,2020,882.981,SR,Total Renewable
8958,2020,130.63400000000001,ST,Total Non-Renewable
8959,2020,8.611,ST,Total Renewable
8960,2020,1752.3470000000002,SV,Total Non-Renewable
8961,2020,5279.874,SV,Total Renewable
8962,2020,33584.69,SY,Total Non-Renewable
8963,2020,2317.657,SY,Total Renewable
8964,2020,16.419,SZ,Total Non-Renewable
8965,2020,590.293,SZ,Total Renewable
8966,2020,345.7,TC,Total Non-Renewable
8967,2020,2.4059999999999997,TC,Total Renewable
8968,2020,607.64,TD,Total Non-Renewable
8969,2020,22.459,TD,Total Renewable
8970,2020,685.9770000000001,TG,Total Non-Renewable
8971,2020,167.374,TG,Total Renewable
8972,2020,192384.882,TH,Total Non-Renewable
8973,2020,45279.273,TH,Total Renewable
8974,2020,2225.099,TJ,Total Non-Renewable
8975,2020,25091.966,TJ,Total Renewable
8976,2020,0.249,TK,Total Non-Renewable
8977,2020,2.75,TK,Total Renewable
8978,2020,894.9830000000001,TL,Total Non-Renewable
8979,2020,1.334,TL,Total Renewable
8980,2020,36171.018,TM,Total Non-Renewable
8981,2020,4.354,TM,Total Renewable
8982,2020,25948.9,TN,Total Non-Renewable
8983,2020,1262.8899999999999,TN,Total Renewable
8984,2020,79.614,TO,Total Non-Renewable
8985,2020,18.907,TO,Total Renewable
8986,2020,223356.918,TR,Total Non-Renewable
8987,2020,165902.62800000003,TR,Total Renewable
8988,2020,11609.367999999999,TT,Total Non-Renewable
8989,2020,10.265,TT,Total Renewable
8990,2020,11.272,TV,Total Non-Renewable
8991,2020,5.257,TV,Total Renewable
8992,2020,272003.383,TW,Total Non-Renewable
8993,2020,22639.864999999998,TW,Total Renewable
8994,2020,5875.880906,TZ,Total Non-Renewable
8995,2020,4101.918,TZ,Total Renewable
8996,2020,83151.4,UA,Total Non-Renewable
8997,2020,30900.244,UA,Total Renewable
8998,2020,159.22,UG,Total Non-Renewable
8999,2020,5624.5070000000005,UG,Total Renewable
9000,2020,3304529.9,US,Total Non-Renewable
9001,2020,1099510.985,US,Total Renewable
9002,2020,1980.29,UY,Total Non-Renewable
9003,2020,14794.694,UY,Total Renewable
9004,2020,62528.86,UZ,Total Non-Renewable
9005,2020,7040.65,UZ,Total Renewable
9006,2020,169.803,VC,Total Non-Renewable
9007,2020,35.283,VC,Total Renewable
9008,2020,33879.729,VE,Total Non-Renewable
9009,2020,84108.0,VE,Total Renewable
9010,2020,264.21,VG,Total Non-Renewable
9011,2020,6.216,VG,Total Renewable
9012,2020,964.5,VI,Total Non-Renewable
9013,2020,24.365000000000002,VI,Total Renewable
9014,2020,180380.0,VN,Total Non-Renewable
9015,2020,124210.424,VN,Total Renewable
9016,2020,80.99,VU,Total Non-Renewable
9017,2020,35.022999999999996,VU,Total Renewable
9018,2020,130.284,WS,Total Non-Renewable
9019,2020,104.846,WS,Total Renewable
9020,2020,4083.75,YE,Total Non-Renewable
9021,2020,756.78,YE,Total Renewable
9022,2020,422.41,YT,Total Non-Renewable
9023,2020,46.046,YT,Total Renewable
9024,2020,233588.71899999998,ZA,Total Non-Renewable
9025,2020,19200.834,ZA,Total Renewable
9026,2020,2739.6839999999997,ZM,Total Non-Renewable
9027,2020,15655.627999999999,ZM,Total Renewable
9028,2020,3678.05,ZW,Total Non-Renewable
9029,2020,5248.72,ZW,Total Renewable
9030,2021,8.693,AD,Total Non-Renewable
9031,2021,152.33499999999998,AD,Total Renewable
9032,2021,164950.3,AE,Total Non-Renewable
9033,2021,9265.178,AE,Total Renewable
9034,2021,534.441,AF,Total Non-Renewable
9035,2021,1316.934,AF,Total Renewable
9036,2021,398.766,AG,Total Non-Renewable
9037,2021,36.69,AG,Total Renewable
9038,2021,129.612,AI,Total Non-Renewable
9039,2021,5.357,AI,Total Renewable
9040,2021,97.0,AL,Total Non-Renewable
9041,2021,11494.135,AL,Total Renewable
9042,2021,5469.299999999999,AM,Total Non-Renewable
9043,2021,3860.9249999999997,AM,Total Renewable
9044,2021,7279.657999999999,AO,Total Non-Renewable
9045,2021,17785.439000000002,AO,Total Renewable
9046,2021,130654.388,AR,Total Non-Renewable
9047,2021,52422.32,AR,Total Renewable
9048,2021,213.187,AS,Total Non-Renewable
9049,2021,10.391,AS,Total Renewable
9050,2021,18135.119,AT,Total Non-Renewable
9051,2021,74863.068,AT,Total Renewable
9052,2021,247108.0,AU,Total Non-Renewable
9053,2021,113895.0,AU,Total Renewable
9054,2021,1161.492,AW,Total Non-Renewable
9055,2021,201.786,AW,Total Renewable
9056,2021,32920.1,AZ,Total Non-Renewable
9057,2021,2932.9,AZ,Total Renewable
9058,2021,13468.74,BA,Total Non-Renewable
9059,2021,9224.5,BA,Total Renewable
9060,2021,1376.878,BB,Total Non-Renewable
9061,2021,151.905,BB,Total Renewable
9062,2021,113303.148,BD,Total Non-Renewable
9063,2021,2168.139,BD,Total Renewable
9064,2021,31695.199999999997,BE,Total Non-Renewable
9065,2021,34613.1,BE,Total Renewable
9066,2021,1075.516,BF,Total Non-Renewable
9067,2021,313.771,BF,Total Renewable
9068,2021,24296.38,BG,Total Non-Renewable
9069,2021,14839.898,BG,Total Renewable
9070,2021,43642.0,BH,Total Non-Renewable
9071,2021,62.21,BH,Total Renewable
9072,2021,226.09,BI,Total Non-Renewable
9073,2021,325.62800000000004,BI,Total Renewable
9074,2021,1641.296,BJ,Total Non-Renewable
9075,2021,14.992999999999999,BJ,Total Renewable
9076,2021,5676.445,BN,Total Non-Renewable
9077,2021,5.991,BN,Total Renewable
9078,2021,9269.994999999999,BO,Total Non-Renewable
9079,2021,5338.091,BO,Total Renewable
9080,2021,156532.943,BR,Total Non-Renewable
9081,2021,669152.025,BR,Total Renewable
9082,2021,2639.8320000000003,BS,Total Non-Renewable
9083,2021,28.109,BS,Total Renewable
9084,2021,8.321,BT,Total Non-Renewable
9085,2021,13158.551,BT,Total Renewable
9086,2021,3418.5,BW,Total Non-Renewable
9087,2021,12.484,BW,Total Renewable
9088,2021,46529.0,BY,Total Non-Renewable
9089,2021,1789.1,BY,Total Renewable
9090,2021,166.87,BZ,Total Non-Renewable
9091,2021,394.685,BZ,Total Renewable
9092,2021,151653.0,CA,Total Non-Renewable
9093,2021,538834.4569999999,CA,Total Renewable
9094,2021,34.532,CD,Total Non-Renewable
9095,2021,16933.176,CD,Total Renewable
9096,2021,77.182,CF,Total Non-Renewable
9097,2021,160.878,CF,Total Renewable
9098,2021,2170.06,CG,Total Non-Renewable
9099,2021,1305.325,CG,Total Renewable
9100,2021,1065.0,CH,Total Non-Renewable
9101,2021,61042.0,CH,Total Renewable
9102,2021,12825.1408,CI,Total Non-Renewable
9103,2021,3523.849,CI,Total Renewable
9104,2021,44.902,CK,Total Non-Renewable
9105,2021,12.687000000000001,CK,Total Renewable
9106,2021,57623.537,CL,Total Non-Renewable
9107,2021,58303.030999999995,CL,Total Renewable
9108,2021,2295.602,CM,Total Non-Renewable
9109,2021,6107.636,CM,Total Renewable
9110,2021,6900500.0,CN,Total Non-Renewable
9111,2021,3420477.461,CN,Total Renewable
9112,2021,27471.818,CO,Total Non-Renewable
9113,2021,77095.0,CO,Total Renewable
9114,2021,428.821,CR,Total Non-Renewable
9115,2021,13978.918,CR,Total Renewable
9116,2021,22749.742,CU,Total Non-Renewable
9117,2021,1763.317,CU,Total Renewable
9118,2021,502.88,CV,Total Non-Renewable
9119,2021,124.662,CV,Total Renewable
9120,2021,5842.167,CY,Total Non-Renewable
9121,2021,1259.933,CY,Total Renewable
9122,2021,53182.001000000004,CZ,Total Non-Renewable
9123,2021,15196.462,CZ,Total Renewable
9124,2021,363933.0,DE,Total Non-Renewable
9125,2021,372424.7,DE,Total Renewable
9126,2021,248.0,DJ,Total Non-Renewable
9127,2021,90.36200000000001,DJ,Total Renewable
9128,2021,11295.823,DK,Total Non-Renewable
9129,2021,36964.647,DK,Total Renewable
9130,2021,102.53999999999999,DM,Total Non-Renewable
9131,2021,27.784,DM,Total Renewable
9132,2021,23616.058,DO,Total Non-Renewable
9133,2021,5698.499,DO,Total Renewable
9134,2021,109948.5,DZ,Total Non-Renewable
9135,2021,1318.1100000000001,DZ,Total Renewable
9136,2021,9601.494075999999,EC,Total Non-Renewable
9137,2021,31376.868,EC,Total Renewable
9138,2021,5505.778,EE,Total Non-Renewable
9139,2021,3890.303,EE,Total Renewable
9140,2021,233145.97999999998,EG,Total Non-Renewable
9141,2021,31421.576,EG,Total Renewable
9142,2021,577.731,ER,Total Non-Renewable
9143,2021,75.458,ER,Total Renewable
9144,2021,125876.72099999999,ES,Total Non-Renewable
9145,2021,187733.499,ES,Total Renewable
9146,2021,104.0,ET,Total Non-Renewable
9147,2021,20561.702,ET,Total Renewable
9148,2021,15336.0,FI,Total Non-Renewable
9149,2021,47738.381,FI,Total Renewable
9150,2021,608.708,FJ,Total Non-Renewable
9151,2021,881.299,FJ,Total Renewable
9152,2021,27.712,FK,Total Non-Renewable
9153,2021,7.946999999999999,FK,Total Renewable
9154,2021,124.964,FM,Total Non-Renewable
9155,2021,8.83,FM,Total Renewable
9156,2021,377.2,FO,Total Non-Renewable
9157,2021,225.538,FO,Total Renewable
9158,2021,63602.612,FR,Total Non-Renewable
9159,2021,181139.639,FR,Total Renewable
9160,2021,1119.47,GA,Total Non-Renewable
9161,2021,1316.5469999999998,GA,Total Renewable
9162,2021,175068.082,GB,Total Non-Renewable
9163,2021,171577.229,GB,Total Renewable
9164,2021,284.913,GD,Total Non-Renewable
9165,2021,8.331,GD,Total Renewable
9166,2021,3568.6,GE,Total Non-Renewable
9167,2021,13682.191,GE,Total Renewable
9168,2021,513.62,GF,Total Non-Renewable
9169,2021,868.622,GF,Total Renewable
9170,2021,18265.347999999998,GH,Total Non-Renewable
9171,2021,9372.562,GH,Total Renewable
9172,2021,215.122,GL,Total Non-Renewable
9173,2021,539.855,GL,Total Renewable
9174,2021,670.0070000000001,GM,Total Non-Renewable
9175,2021,7.965,GM,Total Renewable
9176,2021,787.136,GN,Total Non-Renewable
9177,2021,3496.953,GN,Total Renewable
9178,2021,1449.373,GP,Total Non-Renewable
9179,2021,682.674,GP,Total Renewable
9180,2021,1211.045,GQ,Total Non-Renewable
9181,2021,254.562,GQ,Total Renewable
9182,2021,41908.301999999996,GR,Total Non-Renewable
9183,2021,34621.813,GR,Total Renewable
9184,2021,4541.208,GT,Total Non-Renewable
9185,2021,11778.197,GT,Total Renewable
9186,2021,2074.938,GU,Total Non-Renewable
9187,2021,127.00200000000001,GU,Total Renewable
9188,2021,52.784,GW,Total Non-Renewable
9189,2021,5.369,GW,Total Renewable
9190,2021,1459.9759999999999,GY,Total Non-Renewable
9191,2021,143.101,GY,Total Renewable
9192,2021,47548.9,HK,Total Non-Renewable
9193,2021,412.653,HK,Total Renewable
9194,2021,5269.027,HN,Total Non-Renewable
9195,2021,8271.798,HN,Total Renewable
9196,2021,5964.3,HR,Total Non-Renewable
9197,2021,13918.3,HR,Total Renewable
9198,2021,1319.718,HT,Total Non-Renewable
9199,2021,286.153,HT,Total Renewable
9200,2021,18370.3,HU,Total Non-Renewable
9201,2021,10805.5,HU,Total Renewable
9202,2021,315300.33999999997,ID,Total Non-Renewable
9203,2021,49119.095,ID,Total Renewable
9204,2021,25641.084000000003,IE,Total Non-Renewable
9205,2021,16513.490999999998,IE,Total Renewable
9206,2021,85588.0,IL,Total Non-Renewable
9207,2021,9281.332,IL,Total Renewable
9208,2021,1572311.078,IN,Total Non-Renewable
9209,2021,454753.46,IN,Total Renewable
9210,2021,113464.943,IQ,Total Non-Renewable
9211,2021,5319.09,IQ,Total Renewable
9212,2021,411428.0,IR,Total Non-Renewable
9213,2021,27014.154000000002,IR,Total Renewable
9214,2021,128.746,IS,Total Non-Renewable
9215,2021,15938.789999999999,IS,Total Renewable
9216,2021,223312.413,IT,Total Non-Renewable
9217,2021,166521.421,IT,Total Renewable
9218,2021,5160.17,JM,Total Non-Renewable
9219,2021,822.5350000000001,JM,Total Renewable
9220,2021,20744.6,JO,Total Non-Renewable
9221,2021,7617.108,JO,Total Renewable
9222,2021,911094.0,JP,Total Non-Renewable
9223,2021,323102.0,JP,Total Renewable
9224,2021,2051.85,KE,Total Non-Renewable
9225,2021,6167.545,KE,Total Renewable
9226,2021,3105.0029999999997,KG,Total Non-Renewable
9227,2021,15737.541,KG,Total Renewable
9228,2021,5303.838,KH,Total Non-Renewable
9229,2021,7583.722,KH,Total Renewable
9230,2021,34.187,KI,Total Non-Renewable
9231,2021,8.747,KI,Total Renewable
9232,2021,71.72,KM,Total Non-Renewable
9233,2021,2.327,KM,Total Renewable
9234,2021,288.532,KN,Total Non-Renewable
9235,2021,15.549,KN,Total Renewable
9236,2021,12760.0,KP,Total Non-Renewable
9237,2021,21202.919,KP,Total Renewable
9238,2021,491494.0,KR,Total Non-Renewable
9239,2021,61302.5,KR,Total Renewable
9240,2021,100749.2,KW,Total Non-Renewable
9241,2021,310.73,KW,Total Renewable
9242,2021,910.0849999999999,KY,Total Non-Renewable
9243,2021,37.713,KY,Total Renewable
9244,2021,121897.281,KZ,Total Non-Renewable
9245,2021,17192.299,KZ,Total Renewable
9246,2021,9653.021,LA,Total Non-Renewable
9247,2021,46298.941,LA,Total Renewable
9248,2021,17364.389,LB,Total Non-Renewable
9249,2021,1490.0149999999999,LB,Total Renewable
9250,2021,478.61800000000005,LC,Total Non-Renewable
9251,2021,12.361,LC,Total Renewable
9252,2021,10827.402,LK,Total Non-Renewable
9253,2021,11377.768,LK,Total Renewable
9254,2021,347.15700000000004,LR,Total Non-Renewable
9255,2021,228.52100000000002,LR,Total Renewable
9256,2021,3.032,LS,Total Non-Renewable
9257,2021,607.146,LS,Total Renewable
9258,2021,3050.5,LT,Total Non-Renewable
9259,2021,3780.2,LT,Total Renewable
9260,2021,242.55599999999998,LU,Total Non-Renewable
9261,2021,1494.163,LU,Total Renewable
9262,2021,3244.7430000000004,LV,Total Non-Renewable
9263,2021,5541.092,LV,Total Renewable
9264,2021,41822.0,LY,Total Non-Renewable
9265,2021,14.124,LY,Total Renewable
9266,2021,40021.662000000004,MA,Total Non-Renewable
9267,2021,11466.019,MA,Total Renewable
9268,2021,7187.9,MD,Total Non-Renewable
9269,2021,581.682,MD,Total Renewable
9270,2021,1669.1,ME,Total Non-Renewable
9271,2021,3149.955,ME,Total Renewable
9272,2021,1765.341,MG,Total Non-Renewable
9273,2021,1029.718,MG,Total Renewable
9274,2021,109.238,MH,Total Non-Renewable
9275,2021,4.03,MH,Total Renewable
9276,2021,5185.732,MK,Total Non-Renewable
9277,2021,2487.598,MK,Total Renewable
9278,2021,1664.402,ML,Total Non-Renewable
9279,2021,2332.728,ML,Total Renewable
9280,2021,17640.11,MM,Total Non-Renewable
9281,2021,15672.606000000002,MM,Total Renewable
9282,2021,15488.2,MN,Total Non-Renewable
9283,2021,1093.566,MN,Total Renewable
9284,2021,1527.395,MQ,Total Non-Renewable
9285,2021,521.741,MQ,Total Renewable
9286,2021,1584.625,MR,Total Non-Renewable
9287,2021,398.10299999999995,MR,Total Renewable
9288,2021,18.834,MS,Total Non-Renewable
9289,2021,2.606,MS,Total Renewable
9290,2021,2541.818,MT,Total Non-Renewable
9291,2021,473.194,MT,Total Renewable
9292,2021,2989.857,MU,Total Non-Renewable
9293,2021,920.823,MU,Total Renewable
9294,2021,1317.0,MV,Total Non-Renewable
9295,2021,81.161,MV,Total Renewable
9296,2021,597.825,MW,Total Non-Renewable
9297,2021,2232.594,MW,Total Renewable
9298,2021,356066.11699999997,MX,Total Non-Renewable
9299,2021,99046.306,MX,Total Renewable
9300,2021,170658.66999999998,MY,Total Non-Renewable
9301,2021,39532.737,MY,Total Renewable
9302,2021,3832.4970000000003,MZ,Total Non-Renewable
9303,2021,17938.079,MZ,Total Renewable
9304,2021,3070.646,NC,Total Non-Renewable
9305,2021,919.5699999999999,NC,Total Renewable
9306,2021,963.136,NE,Total Non-Renewable
9307,2021,38.429,NE,Total Renewable
9308,2021,38463.733,NG,Total Non-Renewable
9309,2021,11567.110000000002,NG,Total Renewable
9310,2021,2181.56,NI,Total Non-Renewable
9311,2021,2774.48,NI,Total Renewable
9312,2021,98465.91200000001,NL,Total Non-Renewable
9313,2021,63825.848,NL,Total Renewable
9314,2021,1666.471,NO,Total Non-Renewable
9315,2021,195464.81100000002,NO,Total Renewable
9316,2021,53.452999999999996,NP,Total Non-Renewable
9317,2021,10084.421,NP,Total Renewable
9318,2021,73.212,NR,Total Non-Renewable
9319,2021,7.583,NR,Total Renewable
9320,2021,5.006,NU,Total Non-Renewable
9321,2021,1.41,NU,Total Renewable
9322,2021,10435.0,NZ,Total Non-Renewable
9323,2021,34575.0,NZ,Total Renewable
9324,2021,51699.174,OM,Total Non-Renewable
9325,2021,1007.528,OM,Total Renewable
9326,2021,3564.13,PA,Total Non-Renewable
9327,2021,12243.61,PA,Total Renewable
9328,2021,30396.009000000002,PE,Total Non-Renewable
9329,2021,41598.241,PE,Total Renewable
9330,2021,698.28,PF,Total Non-Renewable
9331,2021,286.239,PF,Total Renewable
9332,2021,2421.112,PG,Total Non-Renewable
9333,2021,1328.518,PG,Total Renewable
9334,2021,102266.348,PH,Total Non-Renewable
9335,2021,18200.388,PH,Total Renewable
9336,2021,117618.0,PK,Total Non-Renewable
9337,2021,58271.961,PK,Total Renewable
9338,2021,182547.131,PL,Total Non-Renewable
9339,2021,47059.055,PL,Total Renewable
9340,2021,76.903,PM,Total Non-Renewable
9341,2021,0.0,PM,Total Renewable
9342,2021,24132.48,PR,Total Non-Renewable
9343,2021,1587.2179999999998,PR,Total Renewable
9344,2021,852.522,PS,Total Non-Renewable
9345,2021,402.449,PS,Total Renewable
9346,2021,23831.444,PT,Total Non-Renewable
9347,2021,46407.866,PT,Total Renewable
9348,2021,122.879,PW,Total Non-Renewable
9349,2021,10.15,PW,Total Renewable
9350,2021,28.17,PY,Total Non-Renewable
9351,2021,49713.40900000001,PY,Total Renewable
9352,2021,62217.0,QA,Total Non-Renewable
9353,2021,166.852,QA,Total Renewable
9354,2021,2678.8,RE,Total Non-Renewable
9355,2021,1334.782,RE,Total Renewable
9356,2021,27684.214,RO,Total Non-Renewable
9357,2021,37463.725,RO,Total Renewable
9358,2021,29270.726,RS,Total Non-Renewable
9359,2021,15632.554,RS,Total Renewable
9360,2021,820990.402,RU,Total Non-Renewable
9361,2021,277075.303,RU,Total Renewable
9362,2021,540.903,RW,Total Non-Renewable
9363,2021,739.557,RW,Total Renewable
9364,2021,488981.147,SA,Total Non-Renewable
9365,2021,1333.374,SA,Total Renewable
9366,2021,148.386,SB,Total Non-Renewable
9367,2021,10.937000000000001,SB,Total Renewable
9368,2021,530.203,SC,Total Non-Renewable
9369,2021,46.967,SC,Total Renewable
9370,2021,8511.0,SD,Total Non-Renewable
9371,2021,12011.998000000001,SD,Total Renewable
9372,2021,5135.0,SE,Total Non-Renewable
9373,2021,150242.0,SE,Total Renewable
9374,2021,65559.2,SG,Total Non-Renewable
9375,2021,1861.95,SG,Total Renewable
9376,2021,5933.545,SI,Total Non-Renewable
9377,2021,7152.655000000001,SI,Total Renewable
9378,2021,9119.0,SK,Total Non-Renewable
9379,2021,9184.0,SK,Total Renewable
9380,2021,150.01999999999998,SL,Total Non-Renewable
9381,2021,367.613,SL,Total Renewable
9382,2021,4202.731,SN,Total Non-Renewable
9383,2021,1269.2450000000001,SN,Total Renewable
9384,2021,446.0,SO,Total Non-Renewable
9385,2021,57.958999999999996,SO,Total Renewable
9386,2021,1048.149,SR,Total Non-Renewable
9387,2021,1056.444,SR,Total Renewable
9388,2021,124.634,ST,Total Non-Renewable
9389,2021,8.334,ST,Total Renewable
9390,2021,1758.865,SV,Total Non-Renewable
9391,2021,6023.1810000000005,SV,Total Renewable
